#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
MH733832	2017-07-29	2017.573000	2017.573000	2017.573000
NODE_0002516	2016-10-06	2016.764623	2016.203531	2017.258277
MN018253	2018-10-09	2018.770000	2018.770000	2018.770000
MN764887	2019-04-08	2019.268000	2019.268000	2019.268000
NODE_0002173	2016-09-28	2016.742164	2016.125434	2017.326945
MH330334	2017-09-13	2017.701000	2017.701000	2017.701000
NODE_0002174	2018-02-03	2018.091130	2017.486719	2018.703829
NODE_0002520	2018-04-10	2018.271365	2017.790401	2018.754001
NODE_0002175	2019-04-17	2019.293086	2018.846470	2019.599208
MN935870	2019-09-20	2019.718000	2019.718000	2019.718000
MN896984	2019-11-17	2019.877000	2019.877000	2019.877000
NODE_0002524	2018-06-23	2018.475687	2018.062002	2018.870927
NODE_0002178	2019-07-12	2019.528315	2019.224642	2019.642895
MN726800	2019-08-28	2019.655000	2019.655000	2019.655000
MN894271	2019-11-01	2019.833000	2019.833000	2019.895898
NODE_0002527	2018-09-16	2018.709388	2018.230613	2019.137565
MN832496	2019-10-29	2019.827000	2019.827000	2019.827000
MN726799	2019-11-10	2019.858000	2019.858000	2019.858000
NODE_0002180	2018-05-19	2018.380171	2017.876690	2018.893027
LR743440	2019-11-01	2019.833000	2019.833000	2019.896255
NODE_0002181	2018-12-08	2018.935859	2018.537331	2019.311901
NODE_0002182	2019-09-09	2019.689677	2019.438362	2019.718000
MN894268	2019-10-30	2019.830000	2019.757218	2019.830000
MN896981	2019-10-22	2019.808000	2019.808000	2019.808000
MN814242	2019-09-20	2019.718000	2019.718000	2019.718000
NODE_0002184	2019-02-18	2019.132660	2018.803507	2019.427235
NODE_0002185	2019-07-14	2019.532038	2019.264073	2019.712303
MN814244	2019-10-21	2019.805000	2019.805000	2019.805000
LR743439	2019-10-01	2019.748000	2019.748000	2019.813513
NODE_0002186	2019-05-23	2019.391010	2019.119349	2019.605294
MN896977	2019-09-28	2019.742000	2019.742000	2019.742000
NODE_0002535	2019-07-07	2019.514472	2019.267506	2019.677354
MN832497	2019-11-18	2019.882000	2019.882000	2019.882000
MN896976	2019-09-21	2019.723000	2019.723000	2019.723000
NODE_0002188	2013-09-22	2013.724814	2013.023333	2014.540144
NODE_0002189	2013-12-13	2013.948340	2013.337957	2014.746628
NODE_0002190	2016-03-31	2016.247572	2015.876156	2016.455625
MG547223	2016-10-04	2016.757000	2016.757000	2016.822507
MN726766	2016-07-18	2016.546000	2016.546000	2016.546000
NODE_0002191	2016-08-01	2016.582246	2016.258468	2016.639274
MW731850	2016-08-11	2016.610507	2016.582000	2016.664000
MW731851	2016-08-11	2016.610507	2016.582000	2016.664000
NODE_0002543	2013-10-22	2013.808104	2013.186700	2014.540058
NODE_0002545	2016-08-01	2016.582788	2016.050965	2016.631000
MW731837	2016-08-01	2016.582000	2016.582000	2016.648294
MN726776	2016-08-18	2016.631000	2016.631000	2016.631000
NODE_0002194	2013-12-18	2013.964245	2013.298413	2014.730481
NODE_0002264	2014-02-03	2014.091112	2013.458785	2014.816769
NODE_0002271	2014-07-17	2014.540311	2014.002225	2015.152571
LC107896	2015-08-28	2015.655000	2015.655000	2015.655000
NODE_0002273	2015-03-28	2015.236873	2014.781894	2015.829832
LC203539	2015-06-20	2015.465828	2015.000000	2015.997000
MN403162	2016-07-26	2016.568000	2016.568000	2016.568000
NODE_0002274	2014-12-12	2014.946637	2014.449435	2015.477929
KX530786	2016-03-25	2016.230000	2016.230000	2016.230000
NODE_0002275	2015-03-12	2015.192228	2014.745340	2015.662492
MN403221	2016-06-15	2016.454000	2016.454000	2016.454000
NODE_0002742	2015-05-12	2015.360538	2015.019602	2015.695460
NODE_0002749	2015-07-11	2015.525605	2015.195354	2015.823604
MH307370	2016-03-06	2016.178000	2016.178000	2016.178000
MN403114	2016-04-13	2016.284000	2016.284000	2016.284000
NODE_0002750	2015-07-16	2015.537178	2015.227593	2015.819580
MH307366	2016-03-22	2016.224000	2016.224000	2016.224000
NODE_0002752	2015-09-13	2015.700594	2015.402421	2015.929307
MH307373	2016-03-05	2016.175000	2016.175000	2016.175000
NODE_0002753	2015-10-24	2015.811222	2015.473353	2016.054967
MH307406	2016-03-13	2016.197000	2016.197000	2016.197000
MH307378	2016-02-19	2016.134000	2016.134000	2016.134000
NODE_0002905	2014-02-28	2014.159616	2013.592610	2014.819558
NODE_0002283	2014-07-05	2014.508733	2014.014629	2015.115859
NODE_0002284	2014-11-04	2014.842626	2014.434551	2015.279993
KX349962	2015-07-22	2015.556000	2015.556000	2015.556000
NODE_0002285	2015-05-02	2015.333624	2014.976616	2015.636004
MH361028	2015-11-29	2015.912000	2015.849055	2015.912000
KX675262	2016-06-23	2016.478000	2016.478000	2016.478000
NODE_0002286	2015-07-28	2015.571520	2014.989266	2016.083586
MN403236	2016-05-04	2016.339000	2016.339000	2016.339000
NODE_0002911	2015-10-26	2015.817332	2015.386458	2016.129645
NODE_0002287	2016-06-30	2016.497246	2016.335576	2016.579000
MH341724	2016-10-01	2016.749000	2016.749000	2016.813638
MG547193	2016-07-24	2016.561418	2016.497000	2016.579000
MH341711	2016-07-23	2016.558011	2016.511000	2016.579000
NODE_0002759	2016-02-07	2016.101620	2015.677999	2016.383000
MN403188	2016-06-07	2016.434000	2016.434000	2016.434000
NODE_0002760	2016-03-27	2016.236309	2015.960037	2016.383000
MN403190	2016-06-10	2016.440000	2016.440000	2016.440000
NODE_0002761	2016-04-27	2016.321990	2016.138699	2016.383000
MN403284	2016-09-12	2016.697000	2016.697000	2016.697000
NODE_0002762	2016-05-20	2016.383000	2016.260896	2016.383000
MN403241	2016-05-20	2016.383000	2016.383000	2016.383000
MN403242	2016-05-22	2016.388000	2016.388000	2016.388000
NODE_0002918	2014-03-26	2014.230141	2013.728494	2014.822674
NODE_0002312	2014-08-08	2014.601772	2014.148120	2015.152638
NODE_0002313	2015-03-05	2015.174084	2014.767247	2015.862703
MN245446	2018-10-03	2018.756000	2018.756000	2018.756000
LC203580	2015-06-14	2015.450406	2015.000000	2015.997000
NODE_0002314	2014-12-30	2014.995891	2014.604137	2015.413130
NODE_0002315	2015-05-13	2015.364154	2014.920283	2015.862304
LC515246	2018-11-02	2018.838000	2018.838000	2018.838000
MG547188	2017-07-01	2017.496000	2017.496000	2017.562320
NODE_0002316	2015-06-15	2015.452634	2015.121922	2015.662423
MZ824224	2018-09-18	2018.715000	2018.715000	2018.715000
LC627053	2015-10-07	2015.767000	2015.767000	2015.767000
NODE_0002933	2014-04-26	2014.315890	2013.890606	2014.827299
NODE_0002294	2014-08-28	2014.657078	2014.171340	2015.270664
NODE_0002765	2015-05-16	2015.372388	2014.760011	2015.969329
MN403261	2016-10-01	2016.749000	2016.749000	2016.749000
NODE_0002768	2015-09-08	2015.686350	2015.129886	2016.109436
MN403279	2016-09-05	2016.678000	2016.678000	2016.678000
KX685071	2016-07-11	2016.525000	2016.525000	2016.525000
NODE_0002297	2014-12-04	2014.923950	2014.494258	2015.425224
NODE_0002298	2015-10-06	2015.762235	2015.311734	2016.111685
MN403238	2016-05-08	2016.352000	2016.352000	2016.352000
MN403248	2016-05-26	2016.399000	2016.399000	2016.399000
NODE_0002299	2015-02-27	2015.158316	2014.767476	2015.589637
NODE_0002304	2015-05-22	2015.387646	2015.021691	2015.782667
MN403280	2016-09-08	2016.686000	2016.686000	2016.686000
NODE_0002305	2017-07-10	2017.520980	2016.846263	2018.051932
MK419051	2018-09-24	2018.729000	2018.729000	2018.729000
MZ576302	2018-09-25	2018.732000	2018.732000	2018.732000
NODE_0002774	2015-05-28	2015.404162	2015.005701	2015.809311
NODE_0002300	2015-12-10	2015.942307	2015.537376	2016.291757
NODE_0002776	2016-05-19	2016.380562	2015.975531	2016.593622
MG547189	2016-08-31	2016.664000	2016.590000	2016.664000
MG547203	2016-10-31	2016.833000	2016.833000	2016.895897
NODE_0002302	2016-04-13	2016.284145	2015.906392	2016.550223
MK241427	2017-09-13	2017.701000	2017.701000	2017.701000
MK241426	2016-09-12	2016.697000	2016.697000	2016.697000
NODE_0002306	2016-09-29	2016.745737	2016.652366	2016.776599
MG547202	2016-10-09	2016.770837	2016.749000	2016.822000
MG547201	2016-10-09	2016.770837	2016.749000	2016.822000
MH041324	2016-10-09	2016.770837	2016.749000	2016.822000
MH041323	2016-10-09	2016.770498	2016.749000	2016.822000
MH341722	2016-10-09	2016.770498	2016.749000	2016.822000
MH341723	2016-10-09	2016.770498	2016.749000	2016.822000
NODE_0002952	2014-05-27	2014.402101	2014.050539	2014.832682
NODE_0002265	2015-03-28	2015.238287	2014.688446	2015.821956
NODE_0002266	2016-02-03	2016.091525	2015.638679	2016.440600
MN403266	2016-10-11	2016.776000	2016.776000	2016.776000
MN403287	2016-09-21	2016.724000	2016.724000	2016.724000
NODE_0002725	2015-07-28	2015.571548	2015.079334	2015.979128
MN403262	2016-10-13	2016.784000	2016.784000	2016.784000
NODE_0002727	2016-01-20	2016.051963	2015.616999	2016.281000
MN403111	2016-04-12	2016.281000	2016.281000	2016.281000
NODE_0002729	2016-03-25	2016.231843	2015.821891	2016.447843
MN403219	2016-06-29	2016.492000	2016.492000	2016.492000
MN403288	2016-09-21	2016.724000	2016.724000	2016.724000
NODE_0002317	2014-07-25	2014.562810	2014.194491	2014.965690
NODE_0002318	2014-11-08	2014.852767	2014.512833	2015.301504
LC200970	2015-10-30	2015.830000	2015.756874	2015.830000
KX830892	2016-05-31	2016.415000	2016.415000	2016.478595
NODE_0002965	2014-11-03	2014.839317	2014.140558	2015.574399
NODE_0002968	2015-03-06	2015.176907	2014.719358	2015.597850
LC200963	2015-09-01	2015.666000	2015.666000	2015.737000
NODE_0002971	2015-05-25	2015.394873	2015.005275	2015.723012
NODE_0002976	2015-08-01	2015.582840	2015.313378	2015.726933
LC200975	2015-10-28	2015.822000	2015.755922	2015.822000
LC200957	2015-09-01	2015.666000	2015.666000	2015.729330
NODE_0002782	2015-07-30	2015.577832	2015.326177	2015.714698
LC200954	2015-09-01	2015.666000	2015.666000	2015.735985
NODE_0002783	2015-09-01	2015.666907	2015.510701	2015.719919
LC200964	2015-09-19	2015.716929	2015.666000	2015.745000
LC200962	2015-09-19	2015.717151	2015.666000	2015.745000
NODE_0002980	2015-02-04	2015.094741	2014.598613	2015.571619
NODE_0002781	2015-09-01	2015.666907	2015.278283	2015.734383
LC200955	2015-09-29	2015.745000	2015.666000	2015.745000
LC200973	2015-10-01	2015.748000	2015.748000	2015.820445
NODE_0002982	2015-03-23	2015.222074	2014.838071	2015.574394
LC200960	2015-09-27	2015.737000	2015.673436	2015.737000
NODE_0002988	2015-05-12	2015.359957	2015.080637	2015.590332
LC200956	2015-09-07	2015.682544	2015.666000	2015.737000
NODE_0002784	2015-06-28	2015.490291	2015.160059	2015.745000
NODE_0002786	2015-09-01	2015.666907	2015.464526	2015.745000
LC200971	2015-10-01	2015.748000	2015.748000	2015.820454
LC200966	2015-09-29	2015.745000	2015.674824	2015.745000
NODE_0002787	2015-08-09	2015.604252	2015.373148	2015.745000
LC200972	2015-10-01	2015.748000	2015.748000	2015.820452
NODE_0002791	2015-09-01	2015.666907	2015.517598	2015.745000
LC200959	2015-09-29	2015.745000	2015.676294	2015.745000
NODE_0002320	2016-05-05	2016.341636	2016.044789	2016.470000
MN403223	2016-06-21	2016.470000	2016.470000	2016.470000
NODE_0002994	2016-06-14	2016.452568	2016.233943	2016.527000
MN403150	2016-07-12	2016.530000	2016.530000	2016.530000
NODE_0002797	2016-07-11	2016.527000	2016.384054	2016.527000
MN403222	2016-07-11	2016.527000	2016.527000	2016.527000
MN403151	2016-07-15	2016.536000	2016.536000	2016.536000
NODE_0002337	2014-09-10	2014.691763	2014.334397	2015.063620
LC203545	2015-12-30	2015.997000	2015.338431	2015.997000
LC203571	2015-01-01	2015.000000	2015.000000	2015.528084
LC203542	2015-01-01	2015.000000	2015.000000	2015.528084
LC203556	2015-01-01	2015.000000	2015.000000	2015.421118
LC203555	2015-01-01	2015.000000	2015.000000	2015.421246
NODE_0002375	2015-02-28	2015.159326	2014.789463	2015.524438
LC200961	2015-09-29	2015.745000	2015.674345	2015.745000
NODE_0002376	2016-08-01	2016.582246	2016.216710	2016.638131
MH341715	2016-08-08	2016.602947	2016.582000	2016.664000
MG547190	2016-08-08	2016.602947	2016.582000	2016.664000
NODE_0003000	2014-11-06	2014.848918	2014.583625	2015.272491
LC107889	2015-09-14	2015.704000	2015.704000	2015.704000
NODE_0003001	2015-02-17	2015.131370	2014.801062	2015.422681
LC107899	2015-09-10	2015.693000	2015.693000	2015.693000
NODE_0002344	2015-08-29	2015.658682	2015.393864	2015.712000
LC107901	2015-09-17	2015.712000	2015.712000	2015.712000
MG739633	2015-10-07	2015.767000	2015.767000	2015.767000
NODE_0002803	2014-11-04	2014.841761	2014.570673	2015.264036
LC203567	2015-03-23	2015.223310	2015.000000	2015.997000
NODE_0002805	2015-02-05	2015.096458	2014.783828	2015.497380
MG739636	2015-11-10	2015.860000	2015.860000	2015.860000
NODE_0002389	2015-06-30	2015.495345	2015.034747	2015.881801
LC203544	2015-09-23	2015.727956	2015.000000	2015.997000
LC203550	2015-09-23	2015.727956	2015.000000	2015.997000
NODE_0002807	2014-10-18	2014.795384	2014.506015	2015.148788
NODE_0002370	2015-01-21	2015.056070	2014.796888	2015.498070
KX830926	2016-07-30	2016.579000	2016.505901	2016.579000
LC203572	2015-03-31	2015.246280	2015.000000	2015.997000
NODE_0002811	2014-12-15	2014.954741	2014.714583	2015.354178
LC203547	2015-05-12	2015.360756	2015.000000	2015.997000
LC203562	2015-05-12	2015.360205	2015.000000	2015.997000
NODE_0002818	2014-10-06	2014.763894	2014.461309	2015.093583
NODE_0002371	2015-01-09	2015.024321	2014.697268	2015.533091
LC203575	2015-10-23	2015.808849	2015.000000	2015.997000
LC203561	2015-03-23	2015.223044	2015.000000	2015.997000
NODE_0002820	2014-11-07	2014.850426	2014.601955	2015.139676
NODE_0002377	2015-03-04	2015.172046	2014.858353	2015.481841
LC200974	2015-09-27	2015.737000	2015.673400	2015.737000
NODE_0002822	2015-05-14	2015.365746	2015.086257	2015.597273
LC107900	2015-09-17	2015.710000	2015.710000	2015.710000
NODE_0002379	2015-08-18	2015.627988	2015.369858	2015.764503
LC200969	2015-10-28	2015.822000	2015.756814	2015.822000
MG547191	2016-08-01	2016.582000	2016.582000	2016.648363
NODE_0002381	2015-01-28	2015.074486	2014.799490	2015.402533
MK241423	2016-04-04	2016.257000	2016.257000	2016.257000
NODE_0002382	2015-04-09	2015.270236	2014.990816	2015.581815
MH341720	2016-08-31	2016.664000	2016.602143	2016.664000
NODE_0002828	2015-07-18	2015.544178	2015.196307	2015.922126
MH341712	2016-07-27	2016.571000	2016.497000	2016.571000
NODE_0002830	2015-11-25	2015.899149	2015.436137	2016.273969
MK241425	2016-06-22	2016.475000	2016.475000	2016.475000
MG547199	2016-09-01	2016.667000	2016.667000	2016.729897
NODE_0003019	2014-09-23	2014.726880	2014.401308	2015.067759
NODE_0003021	2014-10-24	2014.812185	2014.234102	2015.440141
NODE_0002812	2014-12-12	2014.945548	2014.480521	2015.474562
LC203568	2015-04-14	2015.283976	2015.000000	2015.997000
NODE_0002813	2015-02-10	2015.110909	2014.765609	2015.497483
NODE_0002814	2015-04-04	2015.255534	2014.979215	2015.530365
LC200952	2015-08-18	2015.628480	2015.581000	2015.655000
NODE_0002363	2015-07-12	2015.527925	2015.239206	2015.775192
MH780676	2015-09-10	2015.691226	2015.000000	2015.997000
MG739638	2015-12-07	2015.934000	2015.934000	2015.934000
NODE_0002816	2015-05-11	2015.356994	2015.073731	2015.606450
LC107894	2015-10-18	2015.797000	2015.797000	2015.797000
NODE_0002364	2015-10-03	2015.756000	2015.582335	2015.756000
KU982558	2015-11-29	2015.912000	2015.841508	2015.912000
MG739635	2015-10-14	2015.784000	2015.784000	2015.784000
MG739634	2015-10-13	2015.781000	2015.781000	2015.781000
MG739632	2015-10-03	2015.756000	2015.756000	2015.756000
NODE_0003028	2014-12-01	2014.917508	2014.431258	2015.458520
NODE_0003029	2015-01-25	2015.068278	2014.684052	2015.540791
MG739637	2015-11-14	2015.871000	2015.871000	2015.871000
LC203564	2015-12-30	2015.997000	2015.516233	2015.997000
NODE_0002831	2015-01-16	2015.043550	2014.663062	2015.477937
NODE_0002832	2015-04-11	2015.275613	2014.871412	2015.597000
NODE_0002833	2015-06-17	2015.459644	2015.183873	2015.597000
KX789265	2015-09-01	2015.666000	2015.666000	2015.735846
NODE_0002834	2015-08-06	2015.597000	2015.356292	2015.597000
LC107898	2015-08-06	2015.597000	2015.597000	2015.597000
LC203554	2015-10-13	2015.781943	2015.000000	2015.997000
NODE_0002837	2015-07-30	2015.576168	2015.239446	2015.767000
LC107891	2015-10-07	2015.767000	2015.767000	2015.767000
NODE_0002838	2015-10-07	2015.765964	2015.386080	2016.037531
MN365195	2016-06-30	2016.497000	2016.497000	2016.563228
MH341721	2016-09-27	2016.738000	2016.674408	2016.738000
NODE_0002842	2015-02-25	2015.152787	2014.840242	2015.509824
NODE_0002843	2015-05-13	2015.361876	2015.100073	2015.661706
KX789267	2015-09-01	2015.666000	2015.666000	2015.736015
NODE_0002353	2016-02-01	2016.085347	2015.891979	2016.161000
KX830890	2016-02-19	2016.134924	2016.085000	2016.161000
KX830891	2016-02-19	2016.134924	2016.085000	2016.161000
NODE_0002359	2015-05-13	2015.362307	2015.052961	2015.701915
LC203570	2015-12-30	2015.997000	2015.525972	2015.997000
NODE_0002360	2016-06-30	2016.495390	2016.165267	2016.700170
KY272960	2016-11-04	2016.844000	2016.844000	2016.844000
MF073353	2016-10-09	2016.773000	2016.773000	2016.773000
NODE_0002391	2014-10-24	2014.813074	2014.510543	2015.132909
NODE_0003042	2014-11-22	2014.892662	2014.641752	2015.174514
NODE_0003043	2014-12-29	2014.993209	2014.779551	2015.247244
KX789222	2015-09-29	2015.745000	2015.682381	2015.745000
KX789264	2015-09-01	2015.666000	2015.666000	2015.729653
NODE_0002392	2015-03-14	2015.199567	2014.792391	2015.681498
MG547221	2016-10-01	2016.749000	2016.749000	2016.814046
NODE_0002393	2015-06-29	2015.492916	2015.071741	2015.892851
LC203552	2015-12-06	2015.930382	2015.000000	2015.997000
LC203560	2015-09-05	2015.677509	2015.000000	2015.997000
LC203538	2015-09-05	2015.677509	2015.000000	2015.997000
NODE_0002397	2014-12-04	2014.924981	2014.647889	2015.223854
NODE_0002398	2015-03-13	2015.194728	2014.950369	2015.432199
KX789224	2015-09-29	2015.745000	2015.683413	2015.745000
KX789223	2015-09-01	2015.666000	2015.666000	2015.729427
NODE_0002854	2015-01-03	2015.006014	2014.765607	2015.293396
LC203565	2015-08-07	2015.599967	2015.000000	2015.997000
NODE_0002400	2015-06-05	2015.425016	2015.091208	2015.834378
NODE_0002401	2015-09-04	2015.675110	2015.319176	2016.078832
MK241430	2017-09-28	2017.742000	2017.742000	2017.742000
NODE_0002402	2015-11-26	2015.902304	2015.518444	2016.319537
NODE_0002403	2018-03-02	2018.164539	2017.773850	2018.386663
MZ824219	2018-09-02	2018.671000	2018.671000	2018.671000
MZ824215	2018-06-13	2018.447000	2018.447000	2018.447000
NODE_0002404	2017-11-08	2017.852652	2017.439585	2018.213878
LC627044	2018-10-10	2018.773000	2018.773000	2018.773000
NODE_0002860	2018-08-16	2018.623612	2018.130105	2018.792000
LC627055	2018-11-06	2018.849000	2018.849000	2018.849000
NODE_0002861	2018-10-17	2018.792000	2018.524657	2018.792000
LC627054	2018-10-17	2018.792000	2018.792000	2018.792000
LC515242	2018-10-21	2018.805000	2018.805000	2018.805000
NODE_0002407	2016-09-01	2016.668703	2016.028101	2017.297814
NODE_0002863	2016-12-26	2016.985209	2016.534487	2017.397872
NODE_0002864	2017-05-21	2017.385217	2016.961923	2017.649637
LC481150	2018-01-03	2018.008000	2018.008000	2018.008000
LC481144	2017-09-25	2017.732000	2017.732000	2017.732000
NODE_0002410	2017-07-16	2017.537004	2017.166400	2017.771311
LC481174	2017-11-10	2017.858000	2017.858000	2017.858000
LC481213	2018-03-01	2018.162000	2018.162000	2018.162000
NODE_0002411	2017-02-12	2017.115897	2016.648562	2017.553764
LC481212	2017-12-29	2017.992000	2017.992000	2017.992000
NODE_0002868	2017-03-28	2017.238193	2016.870045	2017.561047
LC481176	2017-12-03	2017.923000	2017.923000	2017.923000
NODE_0002413	2017-07-03	2017.503284	2017.241255	2017.732000
LC481145	2017-09-25	2017.732000	2017.732000	2017.732000
NODE_0003068	2017-08-14	2017.617894	2017.329646	2017.838000
NODE_0002871	2017-11-02	2017.838000	2017.621445	2017.838000
LC481147	2017-11-24	2017.896000	2017.896000	2017.896000
LC481172	2017-11-02	2017.838000	2017.838000	2017.838000
NODE_0002872	2017-09-23	2017.726295	2017.528411	2017.838000
LC481146	2017-11-06	2017.849000	2017.849000	2017.849000
NODE_0002873	2017-10-30	2017.827552	2017.672057	2017.838000
